epn_pov,epn_bipoc,epn_carless,epn_overcrowd,fips_str,Row_Total,risk_score
0.0,0.0,0.0,0.0,42003473402,0.0,0.0
0.0,0.0,0.0,0.15909090909090906,42003473500,0.15909090909090906,0.048611111111111105
0.10008786075989394,0.10429874993840173,0.1281703539823009,0.0,42003473601,0.3325569646805966,0.10161462809684897
0.0,0.18974776906311627,0.12020625292972913,0.0,42003473602,0.3099540219928454,0.09470817338670276
0.0,0.13107924501180188,0.0,0.125,42003474101,0.2560792450118019,0.07824643597582837
0.0,0.15389488375514954,0.15433424294203157,0.0,42003474102,0.3082291266971811,0.09418112204636091
0.0,0.12168033578030689,0.0,0.0,42003474201,0.12168033578030689,0.03718010259953822
0.0,0.0,0.0,0.0,42003474202,0.0,0.0
0.0,0.0,0.0,0.0,42003474203,0.0,0.0
0.1330377072238616,0.0,0.1363083721622457,0.0,42003475101,0.26934607938610733,0.0823001909235328
0.0,0.0,0.0,0.17045454545454544,42003475102,0.17045454545454544,0.052083333333333336
0.12165656203605082,0.0,0.0,0.0,42003475200,0.12165656203605082,0.03717283839990442
0.1336153252978734,0.11098666111456375,0.0,0.0,42003475301,0.24460198641243713,0.07473949584824469
0.0,0.0,0.0,0.0,42003475303,0.0,0.0
0.0,0.0,0.0,0.0,42003475304,0.0,0.0
0.0,0.0,0.0,0.0,42003475401,0.0,0.0
0.0,0.0,0.0,0.0,42003475402,0.0,0.0
0.21290898868473768,0.2390040595886413,0.18367474312396698,0.0,42003476100,0.635587791397346,0.19420738070474464
0.13273417214577865,0.0,0.0,0.0,42003476200,0.13273417214577865,0.04055766371121015
0.142145855569015,0.0,0.0,0.0,42003477100,0.142145855569015,0.04343345586831014
0.12355828211857794,0.0,0.0,0.0,42003477200,0.12355828211857794,0.03775391953623215
0.2415241891996124,0.3706057449908851,0.2060562763990963,0.5568181818181818,42003477300,1.3750043924077757,0.4201402310134871
0.3204288895545657,0.1942141126814543,0.23408043459213176,0.15909090909090906,42003478100,0.9078143459190608,0.27738771680860197
0.24572635687278938,0.11979171794350452,0.225985240530361,0.0,42003478200,0.5915033153466549,0.18073712413370013
0.0,0.0,0.0,0.1818181818181818,42003479000,0.1818181818181818,0.05555555555555555
0.32629827068460754,0.37726962297279654,0.24829416367712157,1.0,42003480101,1.9518620573345258,0.5964022952966607
0.0,0.16602239789481923,0.0,0.0,42003480102,0.16602239789481923,0.050729066023416994
0.11061042699102508,0.12267398097601953,0.0,0.0,42003480200,0.2332844079670446,0.0712813468788192
0.16960399465470338,0.11767357098141193,0.0,0.20454545454545456,42003480300,0.49182302018156987,0.1502792561665908
0.14488049407632916,0.0,0.11723677998995902,0.0,42003480400,0.26211727406628815,0.0800913892980325
0.5886299480058217,0.515389683454542,0.6034100214111981,0.11363636363636363,42003481000,1.8210660165079253,0.5564368383774216
0.13162410454930737,0.25226126145942956,0.0,0.0,42003482500,0.3838853660087369,0.11729830628044739
0.5079882333158886,0.7074809881923919,0.4846560994735073,0.28409090909090906,42003483800,1.9842162300726969,0.606288292522213
0.31451683511177764,0.35206446901443655,0.3799205369951649,0.0,42003484300,1.0465018411213791,0.31976445145375476
0.285679351140383,0.0,0.1844795984358298,0.0,42003484500,0.47015894957621285,0.14365967903717616
0.30768235190947496,0.21410003743669792,0.38226927939317323,0.28409090909090906,42003484600,1.1881425778302552,0.36304356544813354
0.4532820362952087,0.3509695608935352,0.19086999875358346,0.0,42003485000,0.9951215959423273,0.3040649320934889
0.2301992935060046,0.5526900968160221,0.6889969877827461,0.5113636363636362,42003486700,1.983250014468409,0.6059930599764584
0.40520902121481145,0.7063989112945843,0.2752617041116135,0.0,42003486800,1.3868696366210091,0.42376572230086396
0.6146282862627878,0.639846839611174,0.22868708299600793,0.0,42003486900,1.4831622088699696,0.45318845271026853
0.2661535929442842,0.0,0.13014333487456853,0.20454545454545456,42003487000,0.6008423823643073,0.18359072794464948
0.17616274190018055,0.11308272474568841,0.12032648090126015,0.0,42003488100,0.4095719475471291,0.1251469839727339
0.44065219912279724,0.25810720973776247,0.16327433628318583,0.0,42003488200,0.8620337451437456,0.2633991999050334
0.19152805888836072,0.0,0.0,0.0,42003488300,0.19152805888836072,0.058522462438110226
0.2510178895993349,0.15645271873526326,0.14016708184808488,0.0,42003488400,0.547637690182683,0.16733373866693094
0.28729071880762946,0.13698725478458212,0.0,0.0,42003488500,0.4242779735922116,0.12964049193095356
0.2025123950673631,0.15845775737224368,0.0,0.15909090909090906,42003488600,0.5200610615305159,0.15890754657876877
