,fips_str,ep_pov,ep_bipoc,ep_carless,ep_overcrowd
62805,42003478200,0.19448888888888888,0.12355555555555556,0.17301038062283736,0.006999999999999999
62806,42003479000,0.0581039755351682,0.0127420998980632,0.026570048309178744,0.016
62807,42003480101,0.2582604036435078,0.37738881943204144,0.19008970525416488,0.081
62808,42003480102,0.05530546623794212,0.16913183279742766,0.05972558514931396,0.0
62809,42003480200,0.08754656732304417,0.12639701969132516,0.012607830126078301,0.005
62810,42003480300,0.1342391304347826,0.12146739130434783,0.018471337579617834,0.018000000000000002
62811,42003480400,0.1146708341472944,0.08888454776323501,0.08975444538526672,0.0
62812,42003481000,0.4658921656240691,0.5135537682454573,0.46196024674434544,0.01
62813,42003482500,0.10417859187178019,0.25414997137950773,0.06806930693069307,0.006999999999999999
62814,42003483800,0.402065404475043,0.7029259896729776,0.37104430379746833,0.025
62815,42003484300,0.24893556627873972,0.35254044848140786,0.29086057371581053,0.0
62816,42003484500,0.22611111111111112,0.054814814814814816,0.14123438091631957,0.005
62817,42003484600,0.24352617079889807,0.21652892561983472,0.2926587301587302,0.025
62818,42003485000,0.3587662337662338,0.351461038961039,0.14612676056338028,0.005
62819,42003486700,0.18219944082013048,0.5503261882572228,0.5274841437632135,0.045
62820,42003486800,0.3207171314741036,0.701859229747676,0.21073558648111332,0.0
62821,42003486900,0.48646947765890497,0.6362492133417244,0.1750788643533123,0.0
62822,42003487000,0.21065675340768278,0.06815365551425032,0.09963547995139732,0.018000000000000002
62823,42003488100,0.13943028485757122,0.11694152923538231,0.09211986681465038,0.0
62824,42003488200,0.34876989869753977,0.25991316931982633,0.125,0.0
62825,42003488300,0.15159171298635674,0.05457301667508843,0.07505773672055427,0.006999999999999999
62826,42003488400,0.19867706118592016,0.15969761398535318,0.10730948678071539,0.0
62827,42003488500,0.22738648552020022,0.14050768680729353,0.07565011820330969,0.0
62828,42003488600,0.16028565760761754,0.16167427097798057,0.07013241785188817,0.013999999999999999
62829,42003489001,0.05665839536807279,0.17783291976840365,0.04206791687785099,0.03
62830,42003489002,0.06602209944751382,0.09392265193370165,0.08623969562460368,0.0
62831,42003490002,0.11358663218619455,0.09647901332802865,0.014577259475218658,0.006
62832,42003490003,0.15019867549668875,0.17801324503311258,0.03109540636042403,0.021
62833,42003490004,0.03918367346938775,0.052244897959183675,0.043548387096774194,0.0
62834,42003491101,0.02568561872909699,0.07919732441471572,0.03905967450271248,0.004
62835,42003491200,0.06050955414012739,0.11601455868971793,0.06974358974358974,0.0
62836,42003492700,0.34702053079619427,0.3500250375563345,0.16996507566938301,0.0
62837,42003492800,0.4376286537669823,0.6303005351996707,0.14570858283433133,0.0
62838,42003492900,0.36674259681093396,0.4214123006833713,0.19074492099322798,0.0
62839,42003494000,0.40125610607117934,0.14584787159804605,0.15041322314049588,0.021
62840,42003495000,0.06653620352250489,0.08838878016960208,0.05374001452432825,0.0
62841,42003496101,0.07581967213114754,0.06557377049180328,0.01850362027353178,0.0
62842,42003496102,0.21469974495710642,0.03176443310920473,0.08471665712650257,0.005
62843,42003496200,0.0984647961884595,0.092641609317099,0.03296703296703297,0.0
62844,42003497000,0.17635270541082165,0.041082164328657314,0.05620608899297424,0.0
62845,42003498000,0.15587967183226983,0.02552415679124886,0.03906976744186046,0.0
62846,42003499300,0.17680250783699059,0.0677115987460815,0.13218390804597702,0.0
62847,42003499400,0.3442334739803094,0.18389592123769338,0.04087193460490463,0.031
62848,42003500300,0.22570106180234142,0.22951265995099374,0.03685196752029981,0.011000000000000001
62849,42003501000,0.2623456790123457,0.12345679012345678,0.14956736711990112,0.006
62850,42003503002,0.209669034829319,0.05562294229769537,0.04030576789437109,0.0
62851,42003504100,0.30061728395061726,0.33724279835390947,0.18628318584070797,0.0
